#Trabalho Fisica Aplicada a Computação - Mestre Nuno

#Gerador de Seno - 1º Ano - FAC 2018-19

#	 T	 	 Media	 MMM	 Tmin	 T0	 T1	 Tmax	 t
	 40.18	 40.18	 0.00	 -40	 10	 80	 120	 -24.71
	 40.29	 40.01	 0.00	 -40	 10	 80	 120	 -22.03
	 40.39	 39.85	 0.00	 -40	 10	 80	 120	 -16.75
	 40.49	 39.71	 0.00	 -40	 10	 80	 120	 9.83
	 40.59	 39.64	 0.00	 -40	 10	 80	 120	 8.86
	 40.69	 39.56	 0.00	 -40	 10	 80	 120	 40.02
	 40.80	 39.56	 0.00	 -40	 10	 80	 120	 42.15
	 40.90	 39.57	 0.00	 -40	 10	 80	 120	 59.06
	 41.00	 39.61	 0.00	 -40	 10	 80	 120	 81.07
	 41.10	 39.72	 0.00	 -40	 10	 80	 120	 98.27
	 41.21	 39.86	 0.00	 -40	 10	 80	 120	 104.35
	 41.31	 40.02	 0.00	 -40	 10	 80	 120	 114.64
	 41.41	 40.21	 0.00	 -40	 10	 80	 120	 120.93
	 41.51	 40.41	 0.00	 -40	 10	 80	 120	 125.98
	 41.62	 40.62	 0.00	 -40	 10	 80	 120	 119.68
	 41.72	 40.82	 0.00	 -40	 10	 80	 120	 106.06
	 41.82	 40.98	 0.00	 -40	 10	 80	 120	 110.40
	 41.92	 41.15	 0.00	 -40	 10	 80	 120	 104.98
	 42.02	 41.30	 0.00	 -40	 10	 80	 120	 85.10
	 42.13	 41.41	 0.00	 -40	 10	 80	 120	 62.56
	 42.23	 41.46	 0.00	 -40	 10	 80	 120	 43.67
	 42.33	 41.47	 0.00	 -40	 10	 80	 120	 27.40
	 42.43	 41.43	 0.00	 -40	 10	 80	 120	 17.29
	 42.54	 41.37	 0.00	 -40	 10	 80	 120	 -3.16
	 42.64	 41.27	 0.00	 -40	 10	 80	 120	 -10.99
	 42.74	 41.14	 0.00	 -40	 10	 80	 120	 -29.89
	 42.84	 40.97	 0.00	 -40	 10	 80	 120	 -27.14
	 42.95	 40.81	 0.00	 -40	 10	 80	 120	 -43.48
	 43.05	 40.61	 0.00	 -40	 10	 80	 120	 -43.65
	 43.15	 40.41	 0.00	 -40	 10	 80	 120	 -36.51
	 43.25	 40.22	 0.00	 -40	 10	 80	 120	 -40.03
	 43.36	 40.03	 0.00	 -40	 10	 80	 120	 -34.42
	 43.46	 39.86	 0.00	 -40	 10	 80	 120	 -12.92
	 43.56	 39.73	 0.00	 -40	 10	 80	 120	 -3.81
	 43.66	 39.63	 0.00	 -40	 10	 80	 120	 9.17
	 43.76	 39.56	 0.00	 -40	 10	 80	 120	 28.72
	 43.87	 39.53	 0.00	 -40	 10	 80	 120	 46.87
	 43.97	 39.55	 0.00	 -40	 10	 80	 120	 63.12
	 44.07	 39.60	 0.00	 -40	 10	 80	 120	 76.93
	 44.17	 39.69	 0.00	 -40	 10	 80	 120	 92.34
	 44.28	 39.81	 0.00	 -40	 10	 80	 120	 87.02
	 44.38	 39.92	 0.00	 -40	 10	 80	 120	 112.21
	 44.48	 40.09	 0.00	 -40	 10	 80	 120	 119.60
	 44.58	 40.27	 0.00	 -40	 10	 80	 120	 116.93
	 44.69	 40.45	 0.00	 -40	 10	 80	 120	 125.93
	 44.79	 40.65	 0.00	 -40	 10	 80	 120	 108.58
	 44.89	 40.80	 0.00	 -40	 10	 80	 120	 103.01
	 44.99	 40.94	 0.00	 -40	 10	 80	 120	 98.46
	 45.10	 41.07	 0.00	 -40	 10	 80	 120	 86.28
	 45.20	 41.18	 0.00	 -40	 10	 80	 120	 79.93
	 45.30	 41.26	 0.00	 -40	 10	 80	 120	 71.81
	 45.40	 41.33	 0.00	 -40	 10	 80	 120	 38.84
	 45.50	 41.33	 0.00	 -40	 10	 80	 120	 31.55
	 45.61	 41.31	 0.00	 -40	 10	 80	 120	 24.46
	 45.71	 41.27	 0.00	 -40	 10	 80	 120	 2.54
	 45.81	 41.18	 0.00	 -40	 10	 80	 120	 -18.86
	 45.91	 41.05	 0.00	 -40	 10	 80	 120	 -20.93
	 46.02	 40.91	 0.00	 -40	 10	 80	 120	 -40.35
	 46.12	 40.73	 0.00	 -40	 10	 80	 120	 -46.80
	 46.22	 40.53	 0.00	 -40	 10	 80	 120	 -32.96
	 46.32	 40.37	 0.00	 -40	 10	 80	 120	 -44.78
	 46.43	 40.18	 0.00	 -40	 10	 80	 120	 -44.32
	 46.53	 40.00	 0.00	 -40	 10	 80	 120	 -32.78
	 46.63	 39.83	 0.00	 -40	 10	 80	 120	 -15.36
	 46.73	 39.71	 0.00	 -40	 10	 80	 120	 -9.69
	 46.84	 39.61	 0.00	 -40	 10	 80	 120	 19.79
	 46.94	 39.56	 0.00	 -40	 10	 80	 120	 25.48
	 47.04	 39.53	 0.00	 -40	 10	 80	 120	 49.74
	 47.14	 39.55	 0.00	 -40	 10	 80	 120	 55.03
	 47.24	 39.59	 0.00	 -40	 10	 80	 120	 70.38
	 47.35	 39.65	 0.00	 -40	 10	 80	 120	 89.43
	 47.45	 39.76	 0.00	 -40	 10	 80	 120	 91.32
	 47.55	 39.87	 0.00	 -40	 10	 80	 120	 103.72
	 47.65	 40.01	 0.00	 -40	 10	 80	 120	 115.27
	 47.76	 40.17	 0.00	 -40	 10	 80	 120	 112.58
	 47.86	 40.33	 0.00	 -40	 10	 80	 120	 114.57
	 47.96	 40.49	 0.00	 -40	 10	 80	 120	 114.25
	 48.06	 40.64	 0.00	 -40	 10	 80	 120	 106.76
	 48.17	 40.79	 0.00	 -40	 10	 80	 120	 99.28
	 48.27	 40.91	 0.00	 -40	 10	 80	 120	 97.38
	 48.37	 41.03	 0.00	 -40	 10	 80	 120	 79.32
	 48.47	 41.11	 0.00	 -40	 10	 80	 120	 55.97
	 48.58	 41.14	 0.00	 -40	 10	 80	 120	 38.83
	 48.68	 41.14	 0.00	 -40	 10	 80	 120	 29.42
	 48.78	 41.11	 0.00	 -40	 10	 80	 120	 9.73
	 48.88	 41.05	 0.00	 -40	 10	 80	 120	 -13.75
	 48.98	 40.93	 0.00	 -40	 10	 80	 120	 -11.41
	 49.09	 40.82	 0.00	 -40	 10	 80	 120	 -26.73
	 49.19	 40.68	 0.00	 -40	 10	 80	 120	 -34.35
	 49.29	 40.52	 0.00	 -40	 10	 80	 120	 -36.79
	 49.39	 40.36	 0.00	 -40	 10	 80	 120	 -44.96
	 49.50	 40.19	 0.00	 -40	 10	 80	 120	 -36.79
	 49.60	 40.03	 0.00	 -40	 10	 80	 120	 -35.39
	 49.70	 39.87	 0.00	 -40	 10	 80	 120	 -22.89
	 49.80	 39.74	 0.00	 -40	 10	 80	 120	 -19.81
	 49.90	 39.62	 0.00	 -40	 10	 80	 120	 -7.40
	 50.01	 39.52	 0.00	 -40	 10	 80	 120	 24.52
	 50.11	 39.49	 0.00	 -40	 10	 80	 120	 34.46
	 50.21	 39.48	 0.00	 -40	 10	 80	 120	 53.91
	 50.31	 39.51	 0.00	 -40	 10	 80	 120	 60.87
	 50.42	 39.56	 0.00	 -40	 10	 80	 120	 78.99
	 50.52	 39.64	 0.00	 -40	 10	 80	 120	 89.33
	 50.62	 39.74	 0.00	 -40	 10	 80	 120	 108.41
	 50.72	 39.88	 0.00	 -40	 10	 80	 120	 110.04
	 50.83	 40.02	 0.00	 -40	 10	 80	 120	 111.60
	 50.93	 40.16	 0.00	 -40	 10	 80	 120	 122.94
	 51.03	 40.33	 0.00	 -40	 10	 80	 120	 113.92
	 51.13	 40.48	 0.00	 -40	 10	 80	 120	 106.64
	 51.24	 40.61	 0.00	 -40	 10	 80	 120	 112.17
	 51.34	 40.75	 0.00	 -40	 10	 80	 120	 87.97

