#Trabalho Fisica Aplicada a Computação - Mestre Nuno#Sensores BMP280 - 1º Ano - FAC 2018-19
#Suavização T(ºC)   Suavização P(Pa)    T(ºC)    P(Pa)    Media T(ºC)    Media P(Pa)

27.74		 99388.40		 27.74		 99389.00		 27.74		 99387.67
27.74		 99389.52		 27.74		 99390.00		 27.74		 99387.67
27.74		 99389.85		 27.74		 99390.00		 27.74		 99387.67
27.74		 99389.96		 27.74		 99390.00		 27.74		 99390.00
27.74		 99389.99		 27.74		 99390.00		 27.74		 99390.00
27.74		 99390.00		 27.74		 99390.00		 27.74		 99390.00
27.74		 99389.30		 27.75		 99389.00		 27.74		 99389.67
27.75		 99389.09		 27.75		 99389.00		 27.74		 99389.67
27.75		 99390.42		 27.75		 99391.00		 27.74		 99389.67
27.74		 99389.43		 27.74		 99389.00		 27.75		 99389.67
27.74		 99389.13		 27.74		 99389.00		 27.75		 99389.67
27.75		 99389.74		 27.75		 99390.00		 27.75		 99389.67
27.75		 99389.92		 27.75		 99390.00		 27.75		 99389.67
27.75		 99389.98		 27.75		 99390.00		 27.75		 99389.67
27.74		 99389.30		 27.74		 99389.00		 27.75		 99389.67
27.74		 99389.09		 27.74		 99389.00		 27.74		 99389.34
27.74		 99388.33		 27.74		 99388.00		 27.74		 99389.34
27.74		 99389.50		 27.74		 99390.00		 27.74		 99389.34
27.74		 99389.85		 27.74		 99390.00		 27.74		 99389.34
27.75		 99391.36		 27.75		 99392.00		 27.74		 99389.34
27.75		 99389.01		 27.75		 99388.00		 27.74		 99389.34
27.75		 99388.31		 27.75		 99388.00		 27.75		 99389.34
27.74		 99388.79		 27.74		 99389.00		 27.75		 99389.34
27.74		 99388.24		 27.74		 99388.00		 27.75		 99389.34
27.74		 99388.07		 27.74		 99388.00		 27.74		 99388.34
27.74		 99389.42		 27.74		 99390.00		 27.74		 99388.34
27.74		 99389.83		 27.74		 99390.00		 27.74		 99388.34
27.74		 99389.25		 27.74		 99389.00		 27.74		 99389.67
27.75		 99391.88		 27.75		 99393.00		 27.74		 99389.67
27.75		 99392.67		 27.75		 99393.00		 27.74		 99389.67
27.74		 99390.80		 27.74		 99390.00		 27.74		 99392.00
27.74		 99389.54		 27.74		 99389.00		 27.74		 99392.00
27.74		 99389.17		 27.74		 99389.00		 27.74		 99392.00
27.74		 99389.05		 27.74		 99389.00		 27.74		 99389.00
27.74		 99389.02		 27.74		 99389.00		 27.74		 99389.00
27.74		 99389.01		 27.74		 99389.00		 27.74		 99389.00
27.75		 99389.00		 27.75		 99389.00		 27.74		 99389.00
27.75		 99390.40		 27.75		 99391.00		 27.74		 99389.00
27.74		 99388.72		 27.74		 99388.00		 27.74		 99389.00
27.75		 99388.22		 27.75		 99388.00		 27.75		 99389.00
27.75		 99388.07		 27.75		 99388.00		 27.75		 99389.00
27.74		 99388.02		 27.74		 99388.00		 27.75		 99389.00
27.74		 99388.01		 27.74		 99388.00		 27.74		 99388.00
27.74		 99388.00		 27.74		 99388.00		 27.74		 99388.00
